0
127
364
611
221
708
598
688
480
362
802
543
335
369
801
409
248
231
788
315
706
651
597
680
464
570
569
406
219
311
786
419
590
705
780
676
190
361
405
358
595
244
624
664
456
348
566
589
242
674
785
647
189
616
346
215
565
357
778
398
432
452
403
660
236
896
303
187
241
345
673
777
587
397
355
612
558
126
316
342
832
234
424
774
450
207
658
600
563
652
395
610
657
341
314
583
449
233
420
368
125
773
557
220
183
287
609
230
800
650
334
596
408
218
555
771
313
542
339
704
391
123
418
649
360
310
333
229
175
594
541
404
568
646
784
417
217
551
588
188
214
309
227
331
593
119
356
402
645
564
302
586
672
240
159
186
539
776
344
307
213
396
401
354
585
206
562
643
535
111
327
301
211
185
556
772
394
582
353
656
286
205
448
232
340
182
124
561
299
95
393
608
527
581
554
312
285
390
181
338
770
295
122
203
337
228
179
283
332
648
174
540
553
389
63
769
173
579
216
308
550
416
121
199
226
592
330
118
279
225
387
644
538
158
549
212
329
110
171
117
306
157
271
642
534
400
547
305
300
167
326
537
210
115
298
584
184
155
352
109
641
204
560
325
151
533
107
526
94
93
180
209
297
580
323
143
392
284
531
91
294
202
523
336
768
525
519
103
282
201
578
293
177
61
79
87
120
62
577
178
328
552
224
47
114
148
576
78
278
195
198
291
59
40
172
99
166
170
518
388
272
2
536
82
321
384
281
277
275
58
1
13
81
46
260
89
97
149
532
136
116
257
142
112
545
385
51
197
85
66
141
152
269
156
640
512
102
32
153
31
55
290
90
88
196
130
12
60
92
256
113
50
75
154
263
139
71
37
96
386
259
135
200
548
514
36
208
35
4
517
289
165
546
104
70
20
162
44
280
74
100
528
69
544
68
23
273
522
193
57
304
52
42
267
33
5
72
54
320
3
17
513
43
164
137
101
169
105
67
22
147
324
138
73
270
56
264
28
265
163
24
168
176
276
144
18
521
34
106
86
83
194
128
7
41
262
26
530
8
45
11
258
131
65
10
516
21
132
150
268
288
64
25
98
16
19
9
38
14
77
140
29
529
161
80
49
322
160
133
76
192
524
15
53
261
274
515
108
84
48
296
134
129
0
292
30
266
146
39
6
145
520
27
