,BER bits
412,0.38641425
413,0.17613575
414,0.13768875
415,0.020213
416,0.49995025
417,0.49909625
418,0.4978045
419,0.44423325
420,0.495553
421,0.423401
422,0.40109625
423,0.19709925
424,0.489458
425,0.38509425
426,0.35416575
427,0.14316775
428,0.30714675
429,0.1011985
430,0.0726905
431,0.00588775
432,0.472507
433,0.32057375
434,0.28082775
435,0.08497375
436,0.227678
437,0.05428175
438,0.03593075
439,0.00151125
440,0.166801
441,0.02908275
442,0.01839175
443,0.000439
444,0.01056725
445,0.0001585
446,7.875e-05
447,0.0
448,0.499697
449,0.4917655
450,0.48818175
451,0.38088625
452,0.47934525
453,0.34414425
454,0.30878325
455,0.105282
456,0.459196
457,0.28720475
458,0.24592
459,0.06452675
460,0.193183
461,0.0392845
462,0.025046
463,0.00077175
464,0.4171835
465,0.21110475
466,0.1702035
467,0.030457
468,0.124456
469,0.01662275
470,0.00994425
471,0.00012575
472,0.0817055
473,0.007604
474,0.00439625
475,3.35e-05
476,0.002439
477,1.025e-05
478,3.75e-06
479,0.0
480,0.344039
481,0.1305735
482,0.09741975
483,0.01053125
484,0.06589525
485,0.005048
486,0.00281375
487,1.175e-05
488,0.0403265
489,0.00205075
490,0.00111225
491,1e-06
492,0.00059725
493,7.5e-07
494,2.5e-07
495,0.0
496,0.023122
497,0.000723
498,0.000391
499,0.0
500,0.0002045
501,2.5e-07
502,0.0
503,0.0
504,0.00010225
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.50009875
513,0.4996295
514,0.50045175
515,0.5000305
516,0.49957225
517,0.49955525
518,0.5001695
519,0.500512
520,0.49967025
521,0.5000995
522,0.499996
523,0.5002195
524,0.4998055
525,0.49989325
526,0.4995575
527,0.4983665
528,0.50026475
529,0.49974925
530,0.5001425
531,0.5001325
532,0.5001785
533,0.4998065
534,0.49983625
535,0.49667275
536,0.50009575
537,0.50007375
538,0.50051225
539,0.49498975
540,0.499805
541,0.492975
542,0.490337
543,0.396358
544,0.49984775
545,0.49997125
546,0.50006025
547,0.4998765
548,0.4999535
549,0.49979375
550,0.50022025
551,0.493587
552,0.5002725
553,0.4997915
554,0.499951
555,0.4896915
556,0.4998305
557,0.485543
558,0.480669
559,0.35829175
560,0.4997585
561,0.49984375
562,0.5002595
563,0.4822805
564,0.499501
565,0.474488
566,0.46554125
567,0.31315175
568,0.4984825
569,0.45822575
570,0.44441975
571,0.264467
572,0.41847
573,0.2179615
574,0.1775315
575,0.03360575
576,0.50045825
577,0.4995585
578,0.5000315
579,0.499946
580,0.50019575
581,0.4997885
582,0.4997825
583,0.48280975
584,0.49995725
585,0.49964575
586,0.500013
587,0.47471625
588,0.49895475
589,0.465264
590,0.4535815
591,0.2849725
592,0.500024
593,0.4990055
594,0.498657
595,0.4566675
596,0.49717275
597,0.44001875
598,0.422402
599,0.227745
600,0.4935385
601,0.4087275
602,0.38240775
603,0.17324625
604,0.33978175
605,0.12871075
606,0.09549825
607,0.0098105
608,0.5003115
609,0.49603175
610,0.49442325
611,0.416113
612,0.49022325
613,0.38766375
614,0.358535
615,0.1484565
616,0.47831575
617,0.338872
618,0.3019045
619,0.09970775
620,0.2495145
621,0.06550275
622,0.0442105
623,0.00232075
624,0.45067275
625,0.26609625
626,0.22444275
627,0.0531405
628,0.1721465
629,0.031289
630,0.0196355
631,0.00049425
632,0.11937125
633,0.01541325
634,0.009204
635,0.000121
636,0.00518175
637,4.1e-05
638,2.2e-05
639,0.0
640,0.4996405
641,0.50022125
642,0.49931025
643,0.49913375
644,0.50003675
645,0.4982645
646,0.49769725
647,0.4499355
648,0.49991025
649,0.49758225
650,0.49601525
651,0.430368
652,0.49311
653,0.406899
654,0.381295
655,0.1740965
656,0.5000005
657,0.49285875
658,0.4893655
659,0.38959675
660,0.4825615
661,0.35598425
662,0.3218335
663,0.11613775
664,0.46494275
665,0.3009765
666,0.26095975
667,0.07312125
668,0.208036
669,0.04531425
670,0.02945025
671,0.00101675
672,0.49942425
673,0.479072
674,0.47013375
675,0.3178145
676,0.451679
677,0.27257675
678,0.23178425
679,0.056913
680,0.4156245
681,0.21007525
682,0.16899225
683,0.03006075
684,0.12297525
685,0.0162445
686,0.0096635
687,0.0001245
688,0.35350425
689,0.139577
690,0.10465875
691,0.0119575
692,0.07106925
693,0.00573
694,0.003296
695,1.35e-05
696,0.04384425
697,0.0023345
698,0.00131025
699,2.5e-06
700,0.00069075
701,5e-07
702,2.5e-07
703,0.0
704,0.4973935
705,0.43808275
706,0.41610625
707,0.214388
708,0.3790535
709,0.16581875
710,0.12800275
711,0.017605
712,0.3217865
713,0.1119465
714,0.081531
715,0.0073325
716,0.0535695
717,0.003424
718,0.00183275
719,3.75e-06
720,0.24640825
721,0.06387175
722,0.043654
723,0.00227875
724,0.02707575
725,0.00094225
726,0.00048625
727,2.5e-07
728,0.015585
729,0.00034025
730,0.000189
731,0.0
732,9.825e-05
733,0.0
734,0.0
735,0.0
736,0.16757775
737,0.030492
738,0.0194
739,0.00049325
740,0.011333
741,0.000186
742,9.05e-05
743,0.0
744,0.0062745
745,5.875e-05
746,2.975e-05
747,0.0
748,1.825e-05
749,0.0
750,0.0
751,0.0
752,0.00330475
753,2e-05
754,1.175e-05
755,0.0
756,6.75e-06
757,0.0
758,0.0
759,0.0
760,3.25e-06
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.49973125
769,0.5001215
770,0.4998925
771,0.4926665
772,0.49998425
773,0.4887195
774,0.48424775
775,0.36595075
776,0.4996945
777,0.4795845
778,0.47138375
779,0.3245465
780,0.45502675
781,0.280554
782,0.2404925
783,0.0621605
784,0.498461
785,0.45865325
786,0.442185
787,0.256996
788,0.412975
789,0.2083615
790,0.16756325
791,0.02957525
792,0.36394275
793,0.14873675
794,0.112525
795,0.013647
796,0.07715525
797,0.006625
798,0.003809
799,2.125e-05
800,0.49351475
801,0.40904725
802,0.38098025
803,0.1700475
804,0.33678175
805,0.125075
806,0.092266
807,0.0093115
808,0.27344375
809,0.07922025
810,0.055022
811,0.0035315
812,0.03459725
813,0.00144725
814,0.000805
815,1e-06
816,0.199319
817,0.04196125
818,0.027278
819,0.0009455
820,0.016404
821,0.0003595
822,0.00019975
823,0.0
824,0.00920975
825,0.00013075
826,6.2e-05
827,0.0
828,2.975e-05
829,0.0
830,0.0
831,0.0
832,0.47260675
833,0.32134625
834,0.2820545
835,0.085826
836,0.22947875
837,0.0553565
838,0.03699025
839,0.0016355
840,0.168975
841,0.03043625
842,0.0192285
843,0.00047125
844,0.0112365
845,0.000175
846,9.85e-05
847,0.0
848,0.11191875
849,0.0140675
850,0.008528
851,0.00010675
852,0.0047925
853,3.825e-05
854,1.725e-05
855,0.0
856,0.0025935
857,1.15e-05
858,5.25e-06
859,0.0
860,2.75e-06
861,0.0
862,0.0
863,0.0
864,0.06735425
865,0.0055825
866,0.00321125
867,1.625e-05
868,0.0017495
869,5.75e-06
870,2.5e-06
871,0.0
872,0.00089975
873,2.5e-06
874,5e-07
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.000473
881,2.5e-07
882,2.5e-07
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.41494
897,0.20914825
898,0.16890875
899,0.0303355
900,0.124308
901,0.0170695
902,0.01019125
903,0.000144
904,0.08324525
905,0.00801175
906,0.004672
907,3.3e-05
908,0.00260725
909,9e-06
910,6.25e-06
911,0.0
912,0.05076425
913,0.00324575
914,0.00183725
915,8.25e-06
916,0.0010045
917,2.5e-06
918,1e-06
919,0.0
920,0.00052675
921,2.5e-07
922,2.5e-07
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0288335
929,0.001212
930,0.0006415
931,1.25e-06
932,0.0003515
933,2.5e-07
934,5e-07
935,0.0
936,0.00016475
937,7.5e-07
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,8.7e-05
945,2.5e-07
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.015555
961,0.00035575
962,0.00021
963,2.5e-07
964,0.00010125
965,0.0
966,0.0
967,0.0
968,4.5e-05
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,2.725e-05
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,1.45e-05
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
