,BER bits
411,0.13999375
412,0.260651
413,0.110643
414,0.08785325
415,0.0194995
416,0.4954605
417,0.4628695
418,0.45112975
419,0.33569575
420,0.43391975
421,0.30408675
422,0.2732895
423,0.121645
424,0.40672275
425,0.2616545
426,0.22937775
427,0.09065675
428,0.19276875
429,0.0676655
430,0.05137
431,0.00924925
432,0.3633155
433,0.204847
434,0.1737755
435,0.0575375
436,0.14029275
437,0.0409835
438,0.0296745
439,0.00431825
440,0.10686525
441,0.026283
442,0.01863775
443,0.0021785
444,0.012417
445,0.00120275
446,0.00072125
447,3.1e-05
448,0.48673325
449,0.424516
450,0.40513225
451,0.25792275
452,0.37803025
453,0.2231125
454,0.191002
455,0.0667835
456,0.3395135
457,0.1793925
458,0.149759
459,0.04552725
460,0.11942375
461,0.0320835
462,0.02279725
463,0.0029615
464,0.28621725
465,0.1296325
466,0.10455475
467,0.02614425
468,0.08018375
469,0.017461
470,0.01199075
471,0.00123225
472,0.05726225
473,0.01030475
474,0.006762
475,0.00056875
476,0.00440225
477,0.0002965
478,0.0001665
479,4.75e-06
480,0.22394375
481,0.0832165
482,0.0641065
483,0.01221375
484,0.04638325
485,0.007736
486,0.00497125
487,0.000363
488,0.03156075
489,0.0042975
490,0.0026955
491,0.000156
492,0.0017155
493,8.45e-05
494,4.525e-05
495,2.5e-07
496,0.019727
497,0.00199625
498,0.00125375
499,5.225e-05
500,0.000733
501,2.3e-05
502,1.35e-05
503,2.5e-07
504,0.00043975
505,1.3e-05
506,8e-06
507,0.0
508,3.25e-06
509,0.0
510,0.0
511,0.0
512,0.5000895
513,0.5002
514,0.50023625
515,0.49971525
516,0.50001325
517,0.50039025
518,0.49987975
519,0.49962675
520,0.50056325
521,0.50010825
522,0.49992725
523,0.499704
524,0.4999245
525,0.49884025
526,0.4986305
527,0.480607
528,0.500035
529,0.499854
530,0.5001755
531,0.498655
532,0.49995475
533,0.49872025
534,0.497685
535,0.47178625
536,0.4997775
537,0.4974655
538,0.4955505
539,0.46196375
540,0.4936075
541,0.4506285
542,0.43695375
543,0.29828675
544,0.49999025
545,0.5000945
546,0.49951575
547,0.49717475
548,0.49978525
549,0.496088
550,0.4944015
551,0.45285675
552,0.4993865
553,0.49303825
554,0.49073
555,0.4385825
556,0.48693175
557,0.42204475
558,0.40378375
559,0.2492625
560,0.498753
561,0.487227
562,0.48257375
563,0.40905125
564,0.47448875
565,0.38833775
566,0.36424275
567,0.202699
568,0.46042625
569,0.35319075
570,0.3251755
571,0.163542
572,0.2904415
573,0.13199575
574,0.10598925
575,0.025265
576,0.50017925
577,0.49984075
578,0.4994455
579,0.49190275
580,0.49917225
581,0.489086
582,0.4850405
583,0.415466
584,0.498312
585,0.4825075
586,0.4761155
587,0.3921465
588,0.466506
589,0.36716675
590,0.34175075
591,0.17903125
592,0.496392
593,0.46880225
594,0.45889225
595,0.350871
596,0.44302525
597,0.320527
598,0.29136675
599,0.13501875
600,0.4182925
601,0.27943425
602,0.24745
603,0.1026535
604,0.21077825
605,0.07784175
606,0.059542
607,0.01119925
608,0.491159
609,0.44163175
610,0.4256655
611,0.28946
612,0.40193725
613,0.25540025
614,0.22353875
615,0.08622525
616,0.367894
617,0.21176025
618,0.18079875
619,0.0613235
620,0.147342
621,0.04431575
622,0.03257525
623,0.0048455
624,0.31767525
625,0.15866175
626,0.1302555
627,0.03686375
628,0.1024375
629,0.02523725
630,0.0177295
631,0.00213875
632,0.07522425
633,0.01571075
634,0.0106255
635,0.001047
636,0.00701975
637,0.00055875
638,0.0003235
639,7.5e-06
640,0.49965225
641,0.49819275
642,0.4977765
643,0.4743795
644,0.4959895
645,0.4663885
646,0.45560675
647,0.34078175
648,0.492679
649,0.449958
650,0.43619275
651,0.306506
652,0.415709
653,0.273978
654,0.2424015
655,0.09790225
656,0.484841
657,0.421702
658,0.401213
659,0.253898
660,0.37369975
661,0.21898125
662,0.18793925
663,0.0656195
664,0.335331
665,0.17683075
666,0.1470105
667,0.04486775
668,0.1175955
669,0.0314515
670,0.0225415
671,0.0029115
672,0.4679765
673,0.372614
674,0.3457725
675,0.18727725
676,0.31205675
677,0.154832
678,0.1269655
679,0.03586475
680,0.26784375
681,0.11805825
682,0.09375675
683,0.02299925
684,0.07161875
685,0.01523425
686,0.01031875
687,0.0010685
688,0.21439675
689,0.0795005
690,0.061086
691,0.012164
692,0.044594
693,0.00757025
694,0.005029
695,0.00038
696,0.03083175
697,0.00426525
698,0.002757
699,0.0001695
700,0.001699
701,9.125e-05
702,4.9e-05
703,5e-07
704,0.43559975
705,0.30432725
706,0.27146825
707,0.11887
708,0.2339435
709,0.092042
710,0.07126125
711,0.0151305
712,0.19025525
713,0.0651305
714,0.04911525
715,0.0089425
716,0.0353135
717,0.0055185
718,0.0035255
719,0.00024575
720,0.14168025
721,0.04033475
722,0.02897675
723,0.00420725
724,0.02002125
725,0.002483
726,0.0015245
727,8.05e-05
728,0.0132215
729,0.00127675
730,0.00079275
731,3.075e-05
732,0.00048675
733,1.65e-05
734,9.5e-06
735,2.5e-07
736,0.09805125
737,0.021853
738,0.015095
739,0.0015695
740,0.0100155
741,0.000901
742,0.0005445
743,1.95e-05
744,0.006291
745,0.00045025
746,0.00025225
747,9e-06
748,0.00015025
749,3.5e-06
750,3e-06
751,0.0
752,0.00363975
753,0.00019275
754,0.00010175
755,1.75e-06
756,5.525e-05
757,7.5e-07
758,7.5e-07
759,0.0
760,3.6e-05
761,5e-07
762,2.5e-07
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.49943725
769,0.49148175
770,0.4877865
771,0.42683525
772,0.48131325
773,0.406577
774,0.384714
775,0.22739175
776,0.4700205
777,0.37451825
778,0.34815775
779,0.18745125
780,0.313325
781,0.15415775
782,0.126549
783,0.034739
784,0.4469575
785,0.32405325
786,0.29322475
787,0.1365815
788,0.25652275
789,0.10780825
790,0.08554925
791,0.01959625
792,0.21197975
793,0.07746925
794,0.05943125
795,0.011567
796,0.04349475
797,0.00723225
798,0.00477075
799,0.000383
800,0.40787875
801,0.25886075
802,0.225762
803,0.086713
804,0.18921675
805,0.0650695
806,0.04871925
807,0.00881225
808,0.148971
809,0.04384325
810,0.0319345
811,0.004866
812,0.0224335
813,0.0029135
814,0.001806
815,0.000109
816,0.10704
817,0.025639
818,0.01799475
819,0.00213175
820,0.0122465
821,0.001199
822,0.00071125
823,3.575e-05
824,0.00772825
825,0.0006095
826,0.0003685
827,1.375e-05
828,0.0002255
829,8e-06
830,3.75e-06
831,0.0
832,0.349594
833,0.18399725
834,0.153161
835,0.0453255
836,0.12115875
837,0.03149575
838,0.0223725
839,0.00284825
840,0.08994825
841,0.019618
842,0.01346825
843,0.001403
844,0.009097
845,0.000799
846,0.000493
847,1.875e-05
848,0.06072675
849,0.010664
850,0.00703575
851,0.000584
852,0.00455975
853,0.00031425
854,0.00018
855,5.25e-06
856,0.00277325
857,0.00015425
858,8.5e-05
859,1.75e-06
860,5.35e-05
861,7.5e-07
862,0.0
863,0.0
864,0.038139
865,0.00506525
866,0.00318
867,0.000187
868,0.0019955
869,8.825e-05
870,5.525e-05
871,1.25e-06
872,0.001202
873,3.9e-05
874,2.375e-05
875,0.0
876,1.275e-05
877,2.5e-07
878,0.0
879,0.0
880,0.00064675
881,1.6e-05
882,9.75e-06
883,0.0
884,3.75e-06
885,0.0
886,0.0
887,0.0
888,2.25e-06
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.27076225
897,0.11037575
898,0.0861695
899,0.01784475
900,0.06379275
901,0.01146475
902,0.00760925
903,0.00064475
904,0.0440255
905,0.006464
906,0.00414125
907,0.0002725
908,0.00259775
909,0.00013925
910,8.05e-05
911,2.5e-07
912,0.0277125
913,0.00312
914,0.00196675
915,9.35e-05
916,0.0012095
917,5.125e-05
918,2.475e-05
919,5e-07
920,0.00071825
921,1.725e-05
922,1.125e-05
923,0.0
924,5.5e-06
925,0.0
926,0.0
927,0.0
928,0.01668575
929,0.0013855
930,0.0008145
931,3.05e-05
932,0.00047575
933,1.05e-05
934,5.75e-06
935,0.0
936,0.00027875
937,5e-06
938,4.5e-06
939,2.5e-07
940,1.25e-06
941,0.0
942,0.0
943,0.0
944,0.0001505
945,1.75e-06
946,7.5e-07
947,0.0
948,5e-07
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.00937975
961,0.00053175
962,0.000289
963,5.75e-06
964,0.00017025
965,1.25e-06
966,1.25e-06
967,0.0
968,0.00010025
969,2.5e-06
970,1e-06
971,0.0
972,1.25e-06
973,0.0
974,0.0
975,0.0
976,5.575e-05
977,0.0
978,2.5e-07
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,2.85e-05
993,5e-07
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,2.5e-07
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
