,BER bits
410,0.3432335
411,0.189546
412,0.31081225
413,0.1578635
414,0.13146875
415,0.03810875
416,0.49611075
417,0.47395575
418,0.465788
419,0.37487625
420,0.452797
421,0.34873025
422,0.321831
423,0.16944225
424,0.43252425
425,0.312202
426,0.28266375
427,0.135609
428,0.247453
429,0.10766025
430,0.0862795
431,0.0208275
432,0.39771725
433,0.2584125
434,0.2280335
435,0.094831
436,0.19260575
437,0.0715195
438,0.055351
439,0.01123825
440,0.15538825
441,0.0500385
442,0.03749675
443,0.006387
444,0.0264925
445,0.00374025
446,0.00241925
447,0.00014425
448,0.489966
449,0.44507975
450,0.43018475
451,0.305403
452,0.40906925
453,0.2746845
454,0.24383375
455,0.10486225
456,0.37833125
457,0.2328475
458,0.20219175
459,0.077911
460,0.169423
461,0.058721
462,0.044251
463,0.008148
464,0.33200275
465,0.17976475
466,0.1513605
467,0.0495065
468,0.122498
469,0.03575125
470,0.02598925
471,0.00396
472,0.09260825
473,0.023059
474,0.01631375
475,0.00204225
476,0.01120625
477,0.0011645
478,0.00072775
479,3.125e-05
480,0.274774
481,0.125305
482,0.10145175
483,0.02656175
484,0.078256
485,0.0180675
486,0.01254325
487,0.001439
488,0.0566335
489,0.01104225
490,0.00749025
491,0.00070675
492,0.004878
493,0.00037425
494,0.00021225
495,7.5e-06
496,0.03719375
497,0.00572425
498,0.00374775
499,0.000254
500,0.002369
501,0.00013025
502,8.65e-05
503,2.75e-06
504,0.00144375
505,6.575e-05
506,3.675e-05
507,5e-07
508,1.875e-05
509,0.0
510,2.5e-07
511,0.0
512,0.499884
513,0.50012575
514,0.50004325
515,0.4996685
516,0.49979625
517,0.50000425
518,0.49960475
519,0.499729
520,0.49981725
521,0.49976075
522,0.49935
523,0.49938675
524,0.500114
525,0.499467
526,0.49871075
527,0.48609825
528,0.500058
529,0.4998885
530,0.499944
531,0.49874875
532,0.4999135
533,0.4989205
534,0.49818025
535,0.47999375
536,0.499933
537,0.49784175
538,0.49706525
539,0.472741
540,0.49530725
541,0.464416
542,0.454764
543,0.33810275
544,0.4999295
545,0.50001625
546,0.49987825
547,0.49806225
548,0.49991925
549,0.497106
550,0.49599925
551,0.46616175
552,0.49987675
553,0.49533775
554,0.49365775
555,0.4553585
556,0.49048975
557,0.4436705
558,0.42938
559,0.295248
560,0.499601
561,0.49076775
562,0.487504
563,0.43341375
564,0.48206525
565,0.417218
566,0.3980435
567,0.25175275
568,0.471753
569,0.390184
570,0.366709
571,0.213948
572,0.3374505
573,0.181629
574,0.15203575
575,0.04672525
576,0.49999225
577,0.50006675
578,0.49998975
579,0.49416625
580,0.49894
581,0.49216175
582,0.4890715
583,0.43708725
584,0.4988165
585,0.48744525
586,0.4833795
587,0.420106
588,0.476147
589,0.4004655
590,0.3797665
591,0.2283755
592,0.496346
593,0.47751725
594,0.47060675
595,0.386301
596,0.45907625
597,0.36214025
598,0.3363735
599,0.1835245
600,0.44169775
601,0.32698225
602,0.298445
603,0.14903175
604,0.26449125
605,0.120012
606,0.09716225
607,0.02460775
608,0.49295325
609,0.45755325
610,0.44513975
611,0.334286
612,0.42868675
613,0.30475475
614,0.27491525
615,0.129172
616,0.4009035
617,0.26520625
618,0.23440575
619,0.099647
620,0.200292
621,0.076627
622,0.0592075
623,0.0123405
624,0.3597805
625,0.21155925
626,0.1803925
627,0.065506
628,0.14942575
629,0.04884
630,0.0360895
631,0.00630075
632,0.11685075
633,0.03295275
634,0.02360375
635,0.003403
636,0.01653375
637,0.002031
638,0.0012375
639,6.5e-05
640,0.500062
641,0.498209
642,0.49797575
643,0.48113125
644,0.4968095
645,0.47509875
646,0.46768925
647,0.37600075
648,0.494607
649,0.46399425
650,0.45268875
651,0.34768425
652,0.43798075
653,0.3201705
654,0.29181425
655,0.1414195
656,0.48878325
657,0.4420015
658,0.426139
659,0.30151575
660,0.40511925
661,0.2702255
662,0.2400145
663,0.10340975
664,0.37411975
665,0.22955225
666,0.19832525
667,0.07689825
668,0.1664915
669,0.057952
670,0.04383625
671,0.00824725
672,0.475909
673,0.40281475
674,0.38091975
675,0.237935
676,0.35306875
677,0.205247
678,0.1762305
679,0.06374425
680,0.31502775
681,0.166216
682,0.1387465
683,0.04459475
684,0.11187325
685,0.0321475
686,0.02336775
687,0.00350925
688,0.26431975
689,0.121598
690,0.09768675
691,0.02656925
692,0.075692
693,0.0181125
694,0.01273275
695,0.0016015
696,0.0552605
697,0.01128125
698,0.007568
699,0.00078525
700,0.0050745
701,0.00043325
702,0.00025475
703,9e-06
704,0.45254675
705,0.345185
706,0.3164835
707,0.16579925
708,0.28228925
709,0.13604325
710,0.11078525
711,0.03158925
712,0.24042675
713,0.10372225
714,0.0820965
715,0.020586
716,0.0628155
717,0.01395825
718,0.00950125
719,0.00108525
720,0.18961425
721,0.06987275
722,0.052839
723,0.01104
724,0.039096
725,0.00710825
726,0.00457675
727,0.0004365
728,0.0272385
729,0.0041175
730,0.0026245
731,0.00020225
732,0.001673
733,9.925e-05
734,6.15e-05
735,2e-06
736,0.139409
737,0.04147025
738,0.030202
739,0.00491075
740,0.0214375
741,0.00289775
742,0.0018325
743,0.0001275
744,0.014194
745,0.00160125
