,BER bits
411,0.14651275
412,0.25336175
413,0.12004675
414,0.097756
415,0.02796975
416,0.4873285
417,0.44411225
418,0.43058125
419,0.31999125
420,0.41042925
421,0.29201725
422,0.26280475
423,0.128907
424,0.38408325
425,0.25421025
426,0.2249245
427,0.10185875
428,0.1931445
429,0.0795995
430,0.062928
431,0.01544525
432,0.3422855
433,0.203051
434,0.17557175
435,0.069164
436,0.145314
437,0.052222
438,0.03999
439,0.0085095
440,0.1158915
441,0.036412
442,0.02723475
443,0.00501325
444,0.0193665
445,0.00307825
446,0.0019675
447,0.00016125
448,0.47326975
449,0.40261725
450,0.38076225
451,0.24672575
452,0.354962
453,0.2175675
454,0.18843725
455,0.07604275
456,0.31947275
457,0.18037675
458,0.152272
459,0.05599
460,0.12633675
461,0.0425155
462,0.03146725
463,0.006208
464,0.271182
465,0.13455
466,0.111298
467,0.03518525
468,0.08910275
469,0.0255645
470,0.01892625
471,0.003123
472,0.06726325
473,0.016794
474,0.01203475
475,0.00172025
476,0.008362
477,0.001022
478,0.0006495
479,4.275e-05
480,0.2168085
481,0.0911395
482,0.0726545
483,0.0188615
484,0.05575825
485,0.012998
486,0.00903925
487,0.0012405
488,0.040396
489,0.00804175
490,0.005563
491,0.00064525
492,0.00378325
493,0.0003545
494,0.00021575
495,8.25e-06
496,0.02653575
497,0.004323
498,0.0028595
499,0.0002705
500,0.00186475
501,0.0001375
502,8.775e-05
503,5e-06
504,0.00116575
505,6.825e-05
506,4.025e-05
507,1.5e-06
508,2.65e-05
509,7.5e-07
510,2.5e-07
511,0.0
512,0.4999605
513,0.500157
514,0.500087
515,0.49948425
516,0.5001615
517,0.49976875
518,0.49984375
519,0.49880075
520,0.49990875
521,0.5000195
522,0.499814
523,0.4979725
524,0.5000435
525,0.49752175
526,0.4968285
527,0.47191575
528,0.5000355
529,0.50017325
530,0.50005075
531,0.4967335
532,0.49936825
533,0.49533275
534,0.493861
535,0.46147375
536,0.49910775
537,0.49317025
538,0.4906395
539,0.44903175
540,0.486258
541,0.436193
542,0.420496
543,0.28987775
544,0.4998485
545,0.49908025
546,0.499585
547,0.4932
548,0.4986505
549,0.4905775
550,0.48819025
551,0.43908825
552,0.49828075
553,0.4859735
554,0.48159125
555,0.422096
556,0.4743265
557,0.40543325
558,0.38578125
559,0.24483775
560,0.49642975
561,0.4766685
562,0.46881225
563,0.391609
564,0.45871575
565,0.370757
566,0.3459765
567,0.20193225
568,0.44119975
569,0.3380765
570,0.31071325
571,0.168019
572,0.279696
573,0.1398665
574,0.1150645
575,0.034206
576,0.4995265
577,0.498615
578,0.49756325
579,0.48411975
580,0.49686
581,0.47862325
582,0.472368
583,0.39670975
584,0.4942115
585,0.4695195
586,0.46074575
587,0.37422825
588,0.447685
589,0.349513
590,0.324918
591,0.17966325
592,0.488907
593,0.451503
594,0.43787825
595,0.3334285
596,0.4204295
597,0.30529975
598,0.277924
599,0.1400245
600,0.39507375
601,0.2695515
602,0.23965
603,0.1116845
604,0.2085185
605,0.08898825
606,0.07099775
607,0.01797475
608,0.47902875
609,0.41982925
610,0.4011975
611,0.27611625
612,0.37788175
613,0.24591125
614,0.21671075
615,0.09496125
616,0.34619925
617,0.20872925
618,0.18026375
619,0.07244975
620,0.1518015
621,0.05564375
622,0.04251525
623,0.009283
624,0.299995
625,0.1613635
626,0.1343495
627,0.0472365
628,0.1098795
629,0.03473225
630,0.0255185
631,0.0047715
632,0.0858575
633,0.02397225
634,0.017162
635,0.00282325
636,0.012139
637,0.001717
638,0.00107425
639,7.875e-05
640,0.499672
641,0.49464575
642,0.49265025
643,0.45911875
644,0.4886225
645,0.44692
646,0.43374025
647,0.3215735
648,0.482259
649,0.42903425
650,0.4118705
651,0.29008375
652,0.3904585
653,0.2606985
654,0.23245875
655,0.10495325
656,0.46958775
657,0.39651475
658,0.374473
659,0.24170525
660,0.3473125
661,0.21173125
662,0.18340275
663,0.074686
664,0.31348225
665,0.17583275
666,0.1480585
667,0.0549945
668,0.122586
669,0.04102275
670,0.0310255
671,0.006155
672,0.44606175
673,0.34731175
674,0.31981075
675,0.181876
676,0.28898175
677,0.1532755
678,0.12851875
679,0.04477275
680,0.251246
681,0.12162975
682,0.09961025
683,0.03119975
684,0.07974
685,0.022644
686,0.01647925
687,0.002816
688,0.2050255
689,0.08738175
690,0.06868925
691,0.0187325
692,0.0528395
693,0.0127855
694,0.00895825
695,0.00134075
696,0.03904775
697,0.0083575
698,0.005569
699,0.00071975
700,0.0038325
701,0.00041875
702,0.0002495
703,1.45e-05
704,0.41069975
705,0.28573325
706,0.2538885
707,0.121993
708,0.22034325
709,0.09802225
710,0.0780185
711,0.02203125
712,0.1834025
713,0.07368775
714,0.05752075
715,0.014741
716,0.0438505
717,0.00992175
718,0.00682675
719,0.0009045
720,0.140724
721,0.04903275
722,0.03646375
723,0.00788525
724,0.0269665
725,0.00524925
726,0.003481
727,0.0004095
728,0.01896525
729,0.00318025
730,0.002028
731,0.00019675
732,0.0013815
733,0.000112
734,6.95e-05
735,1.75e-06
736,0.1011385
737,0.028878
738,0.02062175
739,0.0036005
740,0.01479025
741,0.00222575
742,0.0014155
743,0.00013425
744,0.0100425
745,0.00130275
746,0.000818
747,5.8e-05
748,0.00054325
749,3.025e-05
750,2.15e-05
751,2.5e-07
752,0.0062705
753,0.000688
754,0.00039575
755,2.1e-05
756,0.00024875
757,1e-05
758,7.5e-06
759,5e-07
760,0.00015475
761,5.75e-06
762,4e-06
763,0.0
764,1.75e-06
765,2.5e-07
766,0.0
767,0.0
768,0.49792475
769,0.48149425
770,0.4742725
771,0.401908
772,0.46471175
773,0.37970625
774,0.355882
775,0.21435925
776,0.4478065
777,0.347297
778,0.32056875
779,0.178578
780,0.289213
781,0.1500195
782,0.125288
783,0.04175475
784,0.41961825
785,0.29831675
786,0.269067
787,0.13380675
788,0.236696
789,0.108701
790,0.08868025
791,0.02582675
792,0.1988145
793,0.08169475
794,0.065135
795,0.01699
796,0.05026925
797,0.01161625
