,BER bits
411,0.170137
412,0.3151635
413,0.1327295
414,0.1039275
415,0.0187385
416,0.50003475
417,0.48780725
418,0.48323525
419,0.390207
420,0.473301
421,0.36104175
422,0.33124575
423,0.1478835
424,0.4547575
425,0.315832
426,0.28092275
427,0.10729025
428,0.23749075
429,0.077792
430,0.05713725
431,0.00728825
432,0.4198565
433,0.2515425
434,0.21501025
435,0.06555825
436,0.17256125
437,0.04405
438,0.030734
439,0.00281275
440,0.1273695
441,0.026188
442,0.0174485
443,0.00114375
444,0.0109015
445,0.000556
446,0.0003125
447,2.75e-06
448,0.49760025
449,0.466172
450,0.45407125
451,0.312867
452,0.4337755
453,0.27420675
454,0.23832625
455,0.07852075
456,0.39891425
457,0.22213225
458,0.1858055
459,0.05075125
460,0.14588225
461,0.0331925
462,0.02264525
463,0.00171425
464,0.34485675
465,0.15938825
466,0.127195
467,0.0265615
468,0.09499175
469,0.01617675
470,0.0105245
471,0.000542
472,0.0647955
473,0.00858575
474,0.00530575
475,0.0001955
476,0.00318325
477,8.075e-05
478,4.8e-05
479,5e-07
480,0.2740175
481,0.0995915
482,0.075059
483,0.0110415
484,0.05252325
485,0.006147
486,0.0037645
487,0.00010775
488,0.03405025
489,0.00299375
490,0.0017835
491,3.9e-05
492,0.00102025
493,1.3e-05
494,5.5e-06
495,0.0
496,0.020096
497,0.001253
498,0.0007065
499,8.5e-06
500,0.00040975
501,2e-06
502,1.25e-06
503,0.0
504,0.00021225
505,7.5e-07
506,5e-07
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.50023425
513,0.5002095
514,0.499936
515,0.50015975
516,0.49982425
517,0.50022275
518,0.50015775
519,0.4997685
520,0.50027025
521,0.4997585
522,0.49968325
523,0.49968825
524,0.499789
525,0.49989425
526,0.499918
527,0.49187325
528,0.500146
529,0.49979775
530,0.4999145
531,0.49954975
532,0.49999475
533,0.4997925
534,0.49962825
535,0.48824375
536,0.499952
537,0.4995825
538,0.4994205
539,0.483041
540,0.4987215
541,0.476623
542,0.47003275
543,0.34494475
544,0.50008475
545,0.49985
546,0.50008175
547,0.49957775
548,0.49953925
549,0.49952875
550,0.49882075
551,0.47856625
552,0.49993825
553,0.49875475
554,0.49853025
555,0.470149
556,0.49767875
557,0.4599095
558,0.44797625
559,0.29777575
560,0.4995085
561,0.497523
562,0.495954
563,0.45165675
564,0.49383775
565,0.435609
566,0.41801825
567,0.2474735
568,0.48845375
569,0.4076075
570,0.3836035
571,0.20178675
572,0.3487025
573,0.161836
574,0.129761
575,0.0264515
576,0.50005775
577,0.49999375
578,0.4998375
579,0.4986355
580,0.50032325
581,0.4981405
582,0.4967285
583,0.45478125
584,0.4997685
585,0.4954175
586,0.494305
587,0.43884575
588,0.4902525
589,0.41979625
590,0.398943
591,0.22085475
592,0.50012925
593,0.4915655
594,0.4871005
595,0.40510525
596,0.48005475
597,0.37976025
598,0.35255925
599,0.16864125
600,0.4647915
601,0.33785925
602,0.30528275
603,0.12596675
604,0.26213675
605,0.0930945
606,0.069849
607,0.0099165
608,0.49877275
609,0.47808375
610,0.46924875
611,0.348968
612,0.45433225
613,0.31336425
614,0.27974975
615,0.10647
616,0.42691575
617,0.263321
618,0.22710275
619,0.07257375
620,0.184257
621,0.04979475
622,0.034919
623,0.003411
624,0.38080925
625,0.198601
626,0.162986
627,0.040682
628,0.12585625
629,0.025916
630,0.017397
631,0.00116
632,0.08912
633,0.0145425
634,0.0092025
635,0.00045475
636,0.005608
637,0.0002005
638,0.00011175
639,1e-06
640,0.49995275
641,0.50008825
642,0.50009475
643,0.4929915
644,0.4996965
645,0.4895365
646,0.4856485
647,0.39800325
648,0.499448
649,0.48350075
650,0.47554875
651,0.3673725
652,0.46384825
653,0.3351255
654,0.30377575
655,0.12367375
656,0.49822125
657,0.466464
658,0.4549035
659,0.315457
660,0.43499225
661,0.27702675
662,0.24112075
663,0.08089475
664,0.400999
665,0.22518225
666,0.189219
667,0.05257625
668,0.14916425
669,0.03470625
670,0.023669
671,0.00189425
672,0.4931975
673,0.431637
674,0.41203325
675,0.24058275
676,0.38051625
677,0.19947
678,0.16474925
679,0.04152825
680,0.334506
681,0.14998025
682,0.11934875
683,0.0241925
684,0.088388
685,0.01463875
686,0.009404
687,0.00047725
688,0.27137625
689,0.09892675
690,0.0746685
691,0.011195
692,0.052486
693,0.006322
694,0.00380525
695,0.000127
696,0.0338995
697,0.00311475
698,0.0018505
699,4.05e-05
700,0.00105125
701,1.35e-05
702,8.5e-06
703,0.0
704,0.47637875
705,0.36741425
706,0.33775975
707,0.15322275
708,0.295673
709,0.1173705
710,0.0901135
711,0.01509725
712,0.2425245
713,0.08011425
714,0.058974
715,0.0077115
716,0.040439
717,0.0042155
718,0.002554
719,6.825e-05
720,0.18106975
721,0.0471215
722,0.033275
723,0.003033
724,0.0215375
725,0.00155775
726,0.00088975
727,1.725e-05
728,0.01321425
729,0.00071375
730,0.0003745
731,5.25e-06
732,0.00021925
733,2.75e-06
734,2.5e-07
735,0.0
736,0.12347575
737,0.023856
738,0.01575975
739,0.0009245
740,0.00987825
741,0.00041375
742,0.00024275
743,2.5e-06
744,0.005865
745,0.00018675
746,0.000107
747,5e-07
748,5.7e-05
749,2.5e-07
750,0.0
751,0.0
752,0.00315625
753,6.55e-05
754,4.175e-05
755,2.5e-07
756,1.8e-05
757,0.0
758,0.0
759,0.0
760,7.25e-06
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.49996075
769,0.4987885
770,0.498311
771,0.4685315
772,0.49693625
773,0.456689
774,0.443123
775,0.2893935
776,0.493826
777,0.43430675
778,0.41483025
779,0.2440335
780,0.385086
781,0.20308775
782,0.16824225
783,0.042426
784,0.4838215
785,0.39300075
786,0.366236
787,0.18213925
788,0.3272405
789,0.1434255
790,0.11345375
791,0.021993
792,0.27526275
793,0.10124475
794,0.07649475
795,0.011693
796,0.053952
797,0.006624
798,0.00395875
799,0.00013225
800,0.462086
801,0.32749625
802,0.293193
803,0.11545375
804,0.248946
805,0.08421025
806,0.06267275
807,0.008327
808,0.19623575
809,0.0547315
810,0.0387555
811,0.00395075
812,0.0258015
813,0.00203925
814,0.0011885
815,2.45e-05
816,0.1402215
817,0.0304185
818,0.02041075
819,0.00143325
820,0.0129715
821,0.000707
822,0.0003955
823,4.75e-06
824,0.007767
825,0.00030225
826,0.00016
827,1e-06
828,9.425e-05
829,2.5e-07
830,0.0
831,0.0
832,0.4150115
833,0.24012825
834,0.203632
835,0.0579535
836,0.161775
837,0.03880975
838,0.0265745
839,0.0021515
840,0.11846475
841,0.02260175
842,0.014824
843,0.0008805
844,0.009315
845,0.0004005
846,0.00021625
847,3.75e-06
848,0.07871225
849,0.011246
850,0.00710125
851,0.00025875
852,0.004227
853,0.0001205
854,6.925e-05
855,2.5e-07
856,0.00244375
857,4.2e-05
858,2.075e-05
859,0.0
860,1.075e-05
861,0.0
862,0.0
863,0.0
864,0.04834275
865,0.00488775
866,0.00289675
867,6.425e-05
868,0.00172575
869,2.3e-05
870,1.175e-05
871,0.0
872,0.00095525
873,1.075e-05
874,4.5e-06
875,0.0
876,2.75e-06
877,0.0
878,0.0
879,0.0
880,0.00050525
881,3e-06
882,3e-06
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.337902
897,0.14749975
898,0.11626475
899,0.02157575
900,0.08536925
901,0.01268575
902,0.00807775
903,0.00032775
904,0.05758875
905,0.006603
906,0.00400875
907,0.00011075
908,0.00234625
909,4.45e-05
910,2.8e-05
911,2.5e-07
912,0.03532375
913,0.00296775
914,0.001695
915,3.35e-05
916,0.00098575
917,9.5e-06
918,8.25e-06
919,0.0
920,0.000542
921,4e-06
922,2.75e-06
923,0.0
924,1.25e-06
925,0.0
926,0.0
927,0.0
928,0.020617
929,0.00113975
930,0.00063775
931,4.75e-06
932,0.00036625
933,2.75e-06
934,7.5e-07
935,0.0
936,0.00019575
937,5e-07
938,7.5e-07
939,0.0
940,5e-07
941,0.0
942,0.0
943,0.0
944,9.875e-05
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.01129975
961,0.00040325
962,0.000201
963,7.5e-07
964,0.00012625
965,2.5e-07
966,0.0
967,0.0
